video_id,user_name,comment,n_likes,updated_at
0osEeTQLk3Q,@MariaPerez-rc3kp,"Y ahi en danone esta la señora cochil como eso no lo dice,",1,2024-04-29T16:12:30Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"Pero rl Texcoco no se puede almacenar el agua porque ahi es agua salada, pero si usted señora cochil no es ingeniera solo es de sistema y eso no tiene nada que ver en lod temas del agua no sea pendeja señora por favor,",0,2024-04-29T16:10:54Z
0osEeTQLk3Q,@gustavoruiz6858,La grrrrealidad dice la cochitl,0,2024-04-29T16:10:24Z
0osEeTQLk3Q,@imusicalp7954,Investiga a La hermana de Galvez para refundirla mas y no salga de la cárcel de Santa Marta a los pinos y su hijo el borrachote con cargo público ya que los hijos aprenden por imitación,0,2024-04-29T16:07:47Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"Pero si nunca hicieron nada por el campo, esas mentiras ya no se creen, y la extorsión desde peña nieto ya era, yo soy de michoacan y se como y cuando se presentan lad extorciones, y ellos no hicieron nada, entonces ahora como dicen eso, y hablan mucho del agua pero si ya el agua se esta terminando entonces como le van a hacer no digan mentiras,",1,2024-04-29T16:07:43Z
0osEeTQLk3Q,@porfiriorodriguez5137,"Mi nombre es Porfirio Rodriguez. Aquí en Nogales sonora, necesitamos centros deportivos libres de basura se necesita mantenerse limpios para la atracción de la juventud.",6,2024-04-29T16:04:44Z
0osEeTQLk3Q,@adairmq9188,No entiendo porque la que habla mas xochitl es la que tiene mas minutos,0,2024-04-29T16:04:17Z
0osEeTQLk3Q,@adrianesquivel9785,La mentirosa de Claudia titere como su papá Mr kks ..,0,2024-04-29T16:02:37Z
0osEeTQLk3Q,@enriquefernandoayala853,Narcos están en la carcel en Estados Unidos.,0,2024-04-29T16:02:08Z
0osEeTQLk3Q,@edibertosilvestrediaz2086,La botarga No MÉXICO. Son un gran pais,0,2024-04-29T16:00:31Z
0osEeTQLk3Q,@enriquefernandoayala853,"El PRIAN NO TRAR NADA, PURAS CRÍTICAS SIN PLANES.",0,2024-04-29T15:59:39Z
0osEeTQLk3Q,@martinabundiz8786,La sochithl no se la acava,0,2024-04-29T15:59:06Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"El campo siempre estuvo abandonado yo tengo 70 años y en ese tiempo nunca hubo ayuda para el campo,",0,2024-04-29T15:58:17Z
0osEeTQLk3Q,@martinabundiz8786,Ese vato el maynes no sirve para nada,0,2024-04-29T15:57:42Z
0osEeTQLk3Q,@mariasantiago4625,Recordar que chochil no quiere a los indigenas,1,2024-04-29T15:55:09Z
0osEeTQLk3Q,@enriquefernandoayala853,"Puros deseos y críticas, no resuelve nada.",0,2024-04-29T15:54:28Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"Y de donde va a  sacar ese dinero,",0,2024-04-29T15:53:13Z
0osEeTQLk3Q,@mariaalmaelizalde5224,XOCHITL NECESITO QUIEN LE DIERA LAS RESPUESTAS POR EL CHICHARO POBRECITA POR ESO CONTESTABA INMEDIATAMENTE Y ASI VA A HACER CARGARA CON LOS FOSILES DEL PRIAN Y ELLOS SERAN LOS QUE ESTEN A CARGO DE LA PRESIDENCIA 😅😂😂,0,2024-04-29T15:52:30Z
0osEeTQLk3Q,@enriquefernandoayala853,"Qué risa viene de la pobreza, y en 3 años hizo 1,400 millones",0,2024-04-29T15:51:09Z
0osEeTQLk3Q,@tehuanacastillo3074,Xóchitl casi estoy segura k traía apuntador ella no retiene nada en su cabeza hueca. Es ipocrita,0,2024-04-29T15:47:48Z
0osEeTQLk3Q,@enriquefernandoayala853,"Es correcto porqué el PRIAN, MATÓ A EL CAMBIO.",0,2024-04-29T15:46:32Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"No ella no fue la que aprobo esa ley para las trabajadoras domesticas esa mentira le va a reducir los votos, por pendeja",0,2024-04-29T15:46:04Z
0osEeTQLk3Q,@adairmq9188,Que vieja tan corriente es la xochitl,0,2024-04-29T15:46:02Z
0osEeTQLk3Q,@filibertoku8531,Esta joquil está amargada se ve que odia A claudia la neta viva morena,0,2024-04-29T15:44:42Z
0osEeTQLk3Q,@enriquefernandoayala853,"MC NO EXISTÍA,",0,2024-04-29T15:44:28Z
0osEeTQLk3Q,@enriquefernandoayala853,"Bola de fantasías,  del PRIAN.",0,2024-04-29T15:42:25Z
0osEeTQLk3Q,@fabianvillalva8210,VIVA Claudia,0,2024-04-29T15:42:22Z
0osEeTQLk3Q,@enriquefernandoayala853,El MC NO EXISTÍA.,0,2024-04-29T15:41:15Z
0osEeTQLk3Q,@enriquefernandoayala853,Con el PAN y PRI? Si el PAN Era super enemigo del PAN,0,2024-04-29T15:38:55Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"Pero ni saco a su familia, de nada ella tiene abandonado su pueblo ahi no se para para nada, esas son mentiras que ella siempre dice,",0,2024-04-29T15:37:09Z
0osEeTQLk3Q,@enriquefernandoayala853,"Porqué creen qué, con un minuto, podemos conocer lo que se piensa hacer.?",1,2024-04-29T15:35:47Z
0osEeTQLk3Q,@imusicalp7954,"Dele de SU HERMANA LA SECUESTRADORA! Ni con trafico de influencias pudo, que bonita familia",0,2024-04-29T15:34:42Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"En su gobierno,?? Cual gobierno de cual habla usted,",0,2024-04-29T15:31:44Z
0osEeTQLk3Q,@vannellienriquez2939,"Soy yo o habla raro Xóchitl? Dinamacca, meccado...",1,2024-04-29T15:31:23Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"Da risa la señora cochil puras burradas dice pobrecita de cochil qué ternura da por eso va a ganar,",0,2024-04-29T15:30:51Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"De que le sirve señora cochil que suba sus mentiras si el pueblo de México ya no les cree son mentirosos estan desesperados, no tienen argumentos no tienen nada, es mad ni vergüenza,",0,2024-04-29T15:22:41Z
0osEeTQLk3Q,@aideerodriguez3054,Que triste que ya regañaron a Sheinbaum y su debate ahora fue apoyar a AMLO,1,2024-04-29T15:19:26Z
0osEeTQLk3Q,@ItzelEncisoVazquez,La Chochil dice que Claudia no ah salido al mercado 🤣 ni siquiera dio los precios reales 🤦‍♀️ y el clásico &quot;Me sacaron de contexto&quot; toda ofendida,0,2024-04-29T15:14:25Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"Y usted porque no sale sl mercado señora cochil, porque si sale la linchan los locatarios, porque acuerdese que usted lrs wuitaba sus puestos y led robaba sus mercancias el pueblo no olvida,",0,2024-04-29T15:13:00Z
0osEeTQLk3Q,@imusicalp7954,"Pon el audio de para que educar a los Indígenas, si así son felices, a trabajar cabrones! Estas bn wey",0,2024-04-29T15:10:59Z
0osEeTQLk3Q,@alejandrojrhernandez1964,"Le estan diciendo todo  por el audicular, que poca madre.!!!!!",0,2024-04-29T15:08:53Z
0osEeTQLk3Q,@favalerio,Ahorita que recuerdo el gobierno de Claudia fue el malísimo en la CD de México. Hacía muchísimas barbaridades y de lejitos vi como había muchísimos ciudadanos inconformes.,3,2024-04-29T15:04:58Z
0osEeTQLk3Q,@MariaPerez-rc3kp,"Porque no dice la cochil que quiere robar mas al pueblo de mexico,",0,2024-04-29T14:59:25Z
0osEeTQLk3Q,@noemonroy144,Viva claudia ❤ viva la 4t,0,2024-04-29T14:57:22Z
0osEeTQLk3Q,@OfeliaSerranosaldivar,Bendito dios que la doctora claudia sehinbaun pardo  sostuvo  la cerenidad a tanta calumniado esa animala furiosa  destilando  benceno perdón por la mala expresión dios quiera  y le tapé  la boca que tiene de mentiras dios proveerá  muchas bendiciones  doctora claudia sehinbaun  adelante  4t,0,2024-04-29T14:57:10Z
0osEeTQLk3Q,@noemonroy144,La sra. Xochitl esmal educada mentirosa e ignorante  cae mal parece verdulera dios libre al pais del prian  que claro  xochitl nadamas seria un titere es para lo que sirve,0,2024-04-29T14:56:48Z
0osEeTQLk3Q,@PabloRamirez-xk5vi,Cochil cuando ables de mi santa muerte lavate el osico,0,2024-04-29T14:50:18Z
0osEeTQLk3Q,@PabloRamirez-xk5vi,Che putarga y mi niña hermosa k tiene k andar en tu osico,0,2024-04-29T14:49:38Z
0osEeTQLk3Q,@OpinionDirecta,"Ya callen a la Sra. Botarga, da muchísimo asco tener a una candidata así, burda, tonta ignorante y lo que le sigue, y además mucho coraje saber que fue y ha sido senadora de la republica!! ¿¿¿De verdad pagamos el salario de gente sin vergüenza como esta señora???",1,2024-04-29T14:46:49Z
0osEeTQLk3Q,@imusicalp7954,Plan C TODO MORENA 🇲🇽,0,2024-04-29T14:44:28Z
0osEeTQLk3Q,@robertocristobalquecha590,"Esa señora Gálvez debería dedicarse a la comedia hahahahaha, en lo que va del debate ya me reí más que un show de franco escamilla.",10,2024-04-29T14:40:36Z
0osEeTQLk3Q,@rebecacobosaranda8801,"Xochitl, habla de carreteras, del tren y tantas cosas mas q con el PRIAN, en su tiempo desaparecieron, quitaron y privatizaron, cuanta corrupción hicieron y siguen haciendo. En un rancho allá por la Piedad, Mich. La carretera estaba registrada en Pénjamo como pavimentada desde los 70 y apenas hace 5 años la han estado pavimentando en partes. Todos los gobiernos son corruptos pero al menos con morena han dado a la gente de la tercera pensiones.",0,2024-04-29T14:30:38Z
0osEeTQLk3Q,@orlandopicazo4042,"Definitivamente hay que entender algo: La realidad de hoy en Mexico es de que se esta viendo ,por los resultados de la actual administracion, un verdadero esfuerzo e intencion por establecer las bases de un progreso permanente y sustentable para todo el pais en su conjunto. Este proceso se debe continuar considerando todos los aspectos de la sociedad. Fueron demasiados años de infortunio para el pais y es imposible cambiar 70 años de fracaso en solo 6 años de ejercicio, pero la nueva brecha para el progreso ya la comenzo la actual administracion bajo el mando del señor Presidente Andres Manuel Lopez Obrado y la debe continuar la Dra. Claudia Sheinbaum. Mexico se merece esta oportunidad, la oposicion ya tuvo su oportunidad y no la aprovecharon en un muy largo periodo de tiempo, ahora le toca a esta nueva generacion de emprendedores de &quot;Morena&quot; y su coalicion de la mano de sus personas experimentadas como el señor Gerardo Fernandez Noroña (PT) y compañía llevar a cabo los cambios necesarios para el logro y establecimiento de un Mexico progresista y seguro bajo una o varias administraciones al servicio del Pueblo de Mexico. Al menos se ocupa darle a este nuevo &quot;sistema&quot; el mismo tiempo que duro el periodo &quot;neoliberal&quot;, eso seria lo justo para poder hacer una comparacion real a traves de los &quot;RESULTADOS!!!!!!!&quot;.",1,2024-04-29T14:28:11Z
0osEeTQLk3Q,@marnacabe,"No se acuerdan  cuando estaba leyendo un discurso y se fue la señal  y ya no supo que decir, dios nos libre de que llevue hacer presidenta",0,2024-04-29T14:26:38Z
0osEeTQLk3Q,@cesarggg7060,"Ha resumidas cuentas claudia es todo un libro 📕 llena de sabiduría buena oratoria y contestando las propuestas y necesidades que tiene el pais.<br>Y Xóchitl es puro chisme (como revista)  llenando de chisme buscando la confrontación tratando de absorber esos votos de gente que aun cree que por decir tales acusaciones son verídicas <br>Ánimo raza, estamos Artos de tanta manipulación, no puede tapar Xóchitl tanto desmadre que dejaron calderón, peña,vicente.<br>No queremos chisme queremos acción solución evolución paz 🕊️ <br>Algo bueno de mainz dijo., el cambio empieza con nosotros, a darle el 2 de junio por el que ustedes quieran, saludos.",0,2024-04-29T14:26:02Z
0osEeTQLk3Q,@ricardoadame2842,😂empesando el debate i la caga cochil,0,2024-04-29T14:25:39Z
0osEeTQLk3Q,@doricelbaalvardado3043,"Xochil es una persona que solo está criticando y atacando a Claudia debería concentrarse en el tema no en las personas, qué vergüenza soy de Hidalgo pero jamás votaría por una persona tan ignorante como Xochil",0,2024-04-29T14:24:08Z
0osEeTQLk3Q,@marnacabe,Porque por el chicharo le están  diciendo todo lo que debe decir porque ella no tiene la capacidad de hacerlo sola +,5,2024-04-29T14:24:04Z
0osEeTQLk3Q,@maricarmen8114,Claudia hablando del Prian y la disque transformación y todo el Pri esta en Morena!!,13,2024-04-29T14:20:07Z
0osEeTQLk3Q,@anasandoval3300,Esa botargas se las echa buenas señora ya no cause lastimas 😂😂😂,0,2024-04-29T14:07:01Z
0osEeTQLk3Q,@estelaaguilar1166,Y vamos con Claudia precisamente 😅😅😅😅😅,0,2024-04-29T14:05:44Z
0osEeTQLk3Q,@DanielReyes-vc3st,"Es increíble que Xóchitl Gálvez nos crea estupidos, y mienta tanto, los sexenios pasados fueron fuente de corrupcion y de robo desmedido, yo como muchos sabemos que la corrupcion no se ha acabado, el problema es que no hay nadie en la cárcel por ese delito, en cuanto empiecen a caer corruptos a la cárcel, va a disminuir un poco, mientras tanto seguirá igual, en cuanto al narcotrafico, los policías y fiscales están coludidos, todos los mexicanos lo sabemos, solamente el prianrde no lo sabe.",0,2024-04-29T14:05:27Z
0osEeTQLk3Q,@estelaaguilar1166,Oila la Xochimilca puro ablar babosadas y igual que ella jajaja Xochimilca puro bla bla esa jamás será presidenta porque no tiene perfil no se viste bien ni tiene educación no tiene es fea y no se viste bien no sirve jajaja jajajaja 😅😅😅😅,0,2024-04-29T14:04:09Z
0osEeTQLk3Q,@roseliamancia16,"La muerte la armo calderón y Garcia luna ,y los robos todos los presidentes,anteriores,no olviden,lo que han armado,pri ,pan partidos corruptos Mexico despierta pueblo no te dejes engañar.",0,2024-04-29T14:03:05Z
0osEeTQLk3Q,@annagarcilazo2621,Mi apoyo total a claudia ❤,0,2024-04-29T14:02:04Z
0osEeTQLk3Q,@jorgearturodiazmartinez4991,Maynes la respuesta para un Mexico nuevo es Jorge maynes,31,2024-04-29T13:55:41Z
0osEeTQLk3Q,@marthabautista1075,Mugre de xochil mientee,0,2024-04-29T13:54:26Z
0osEeTQLk3Q,@estudiort.arquitecto.,"si claudia sigue,  seguirá el narco estado.",0,2024-04-29T13:53:21Z
0osEeTQLk3Q,@edukt2223,Vamos Claudia <br>México 🇲🇽 votará por seguir en la transformación del país.,0,2024-04-29T13:52:13Z
0osEeTQLk3Q,@edukt2223,Chochil es una vieja argüendera.<br>No podría nadie votar por una vieja de vecindad.,0,2024-04-29T13:51:12Z
0osEeTQLk3Q,@edukt2223,Adiós al PRIAN y su botarga!,0,2024-04-29T13:50:10Z
0osEeTQLk3Q,@morganrocha2457,"El pendejo de maynez peleando con Fox siendo palero del <a href=""http://www.youtube.com/results?search_query=%23narcopresidenteobrador"">#narcopresidenteObrador</a>",0,2024-04-29T13:44:00Z
0osEeTQLk3Q,@TitoChampala,U7uuuuuuuuuu,0,2024-04-29T13:43:50Z
0osEeTQLk3Q,@TitoChampala,Más reproches zochil,0,2024-04-29T13:43:29Z
0osEeTQLk3Q,@TitoChampala,Jajajja sale espero mis diez mil pesos,0,2024-04-29T13:41:45Z
0osEeTQLk3Q,@TitoChampala,Uuuuuuuuuu más reproche,0,2024-04-29T13:40:26Z
0osEeTQLk3Q,@TitoChampala,Buuuuuuuuu78 muerte,0,2024-04-29T13:39:14Z
0osEeTQLk3Q,@TitoChampala,Buuuuuuuuuuuuuubzochil,0,2024-04-29T13:38:56Z
0osEeTQLk3Q,@TitoChampala,Buuuuuuu,0,2024-04-29T13:38:23Z
0osEeTQLk3Q,@TitoChampala,Gorje Maine  son pasos a dar,0,2024-04-29T13:37:17Z
0osEeTQLk3Q,@TitoChampala,Claudia más reproches y más de lo mismo queremos propuestas pero con vase,0,2024-04-29T13:35:58Z
0osEeTQLk3Q,@TitoChampala,Eso ya lo sabemos queremos propuestas no reproches uuuuuuuiiiizochil,0,2024-04-29T13:34:54Z
0osEeTQLk3Q,@mariaariasaguilar7054,No yo no quiero precidenta arguenderaaa !,0,2024-04-29T13:34:36Z
0osEeTQLk3Q,@TitoChampala,Un minuto para propuesta es muy poco,0,2024-04-29T13:34:08Z
0osEeTQLk3Q,@TitoChampala,Hay men,0,2024-04-29T13:30:30Z
0osEeTQLk3Q,@bethsol8784,Me da risa Xochilt,1,2024-04-29T13:30:07Z
0osEeTQLk3Q,@TitoChampala,Otra ves reproches quiero oír las propuesta,1,2024-04-29T13:29:54Z
0osEeTQLk3Q,@TitoChampala,Palabras y más palabras,0,2024-04-29T13:29:04Z
0osEeTQLk3Q,@TitoChampala,A Lili reyes y a Kenia ya nadie las debe de oir,1,2024-04-29T13:27:58Z
0osEeTQLk3Q,@elnarizonloco,"<a href=""https://www.youtube.com/watch?v=0osEeTQLk3Q&amp;t=2700"">45:00</a> Xochitl: &quot;a mi ningun hombre me da instrucciones&quot; <br>Quien vota por la <a href=""http://www.youtube.com/results?search_query=%23xochitl"">#Xochitl</a> o bien no es Mexicano o padece de una estupidez cronica........<br><br><a href=""http://www.youtube.com/results?search_query=%23morena"">#MORENA</a> <a href=""http://www.youtube.com/results?search_query=%23todosconclaudia"">#TodosConClaudia</a>",0,2024-04-29T13:26:54Z
0osEeTQLk3Q,@castillomartha02,XOgggCHITLggg. : <br>Coggmo tegg agggtregves a deggcirle  Nargggcocandigggdata a CLAUDIA!,0,2024-04-29T13:26:51Z
0osEeTQLk3Q,@TitoChampala,Otra ves ollendo reproches y chisme como tamaleras como si eso nos alludara,0,2024-04-29T13:25:52Z
0osEeTQLk3Q,@MariaMartinez-xc6ib,Hay dios mio danos paciencia con la botarga 🙄,0,2024-04-29T13:24:03Z
0osEeTQLk3Q,@RauMondragon,La neta yo ya no quiero tomar pero está pinche vieja de xochil ya me hizo encabronar que mujer tan irrespetuosa. Saalud,0,2024-04-29T13:21:32Z
0osEeTQLk3Q,@carloalcala2211,"De entre los 3 candidatos voy  a votar por Kim Jong-un, tiene mas moralidad, civilidad y no me mentiria que existe democracia, oportunidades, calidad de vida, solo por queerer enriquerce sus bolsillos y pisotear la Constitución Política de los Estados Unidos Mexicanos...",0,2024-04-29T13:18:53Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,"Tiene toda la razón Saldívar, ya despertaron muchos ex chairos y votarán por XÓCHITL PRESIDENTA!💖💕",2,2024-04-29T13:06:24Z
0osEeTQLk3Q,@EstelaVelazquezbravo,"Cómo chiapaneco.biviendo la situación ,sin gobierno arriba sochil",0,2024-04-29T13:05:49Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,Falso?? Se la han pasado permitiendo al narco operar a sus anchas a lo largo del país este es un NARCOGOBIERNO!!,0,2024-04-29T13:03:43Z
0osEeTQLk3Q,@VictorHugo-ie5jr,MEXICO Endeudado de 10 a 16 en este sexenio.  El pais se cae a pedazos,0,2024-04-29T13:03:18Z
0osEeTQLk3Q,@mariaespinosa6198,"Qué nos cuente Gálvez, como se hizo rica, por trafico de influencias y gracias a Fox.",0,2024-04-29T13:02:40Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,"La inflación no alcanza para la canasta básica, así que no se cuelguen logros MORENOS!!",0,2024-04-29T13:01:07Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,Asco que da ese Salgado 🤮🤢,0,2024-04-29T13:00:05Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,ADIÓS MORENA!!! 💀💩🐀,0,2024-04-29T12:59:38Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,MORENSA SE VA!!,0,2024-04-29T12:59:14Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,"Pero no se enoje Saldívar, el que nada debe nada teme señor corrupto!!! XÓCHITL PRESIDENTA!!",2,2024-04-29T12:58:03Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,No señor Saldívar si de algo estamos hartos los mexicanos es de este NARCOGOBIERNO QUE NOS LLEVA AL COMUNISMO!!,0,2024-04-29T12:57:07Z
0osEeTQLk3Q,@mariaespinosa6198,"Gálvez es de lo peor, de lo peor que hay, es como la carne de puerco🤮🤮🤮🤮🤮🤮",0,2024-04-29T12:57:01Z
0osEeTQLk3Q,@EstebanS-j6u,Claudia ganó el debate con echos y datos !,0,2024-04-29T12:54:27Z
0osEeTQLk3Q,@omarhernandez4590,"Parece Chihuahua, las Xóchitl 😂😂",0,2024-04-29T12:54:04Z
0osEeTQLk3Q,@mariaespinosa6198,"Jajaja pobre Gálvez, no da una 😂😂😂😂jajaja la candidata de las mentiras es ella jajaja",3,2024-04-29T12:53:23Z
0osEeTQLk3Q,@blancaruiz4957,"No tienes disculpas, Claudia , no insistas ,tus palabras no concuerdan con tus hechos, mejor calladita te verías más bonita, ya nos demostraste de lo que eres capaz, estás igual que tu jefe, nada más dorando la píldora y endulzando el oído de los pobres",0,2024-04-29T12:51:22Z
0osEeTQLk3Q,@abadflores914,Que ignorante te ves Xóchitl Gálvez de verdad crees que atacando das  algo que valga la pena  son propuestas las que pedimos los mexicanos no ataques esto que tú haces no es debate es  buscar perjudicar a mexico al hablar  mal del gobierno que ha hecho buenas  cosas,0,2024-04-29T12:47:48Z
0osEeTQLk3Q,@lizdiaz2660,Como es posible que habla y habla la xochilt y nunca se le acaba el tiempo..,1,2024-04-29T12:47:14Z
0osEeTQLk3Q,@ConstantinoMariscal-o5g,Los del prian nos mintió más de 70 años y Xochitl sigue mintiendo igual o asta más,0,2024-04-29T12:46:02Z
0osEeTQLk3Q,@blancaruiz4957,"¿ para qué queremos trenes si no tenemos para el boleto y además existe el riesgo de que se caigan, ? Dios guarde la hora,mejor dejen los trenes en paz y pongan atención en mejorar los hospitales,las escuelas,la salud y sobre todo atención a los niños con Cáncer y sobre todo la seguridad,Claudia no defendió la destruccion del tren maya y otras cosas que destruyen el medio ambiente, ambientalista de pacotilla debió de haber defendido a México no a Obrador,le creo a Xóchitl,más congruente y realista,adelante hermosa Xóchitl",0,2024-04-29T12:47:35Z
0osEeTQLk3Q,@ConstantinoMariscal-o5g,Votaremos por la mejor candidata y para mí es Claudia 👍,0,2024-04-29T12:42:10Z
0osEeTQLk3Q,@abadflores914,Los dos mentirosos  más desvergonzados la cochil y el mainez que desfachatez pero bueno los dos vienen de partidos  corruptos  uno perista y otro panista otra mentira de mainez,0,2024-04-29T12:41:24Z
0osEeTQLk3Q,@blancaruiz4957,"Yo nada más quisiera escuchar a Xóchitl,escuchar a Claudia es de flojera ,se le muere la gente por su negligencia y para ella no tiene importancia,como puede dormir tranquila,por Dios,y todavía defendiendo obras que dejaron en la ruina a los hospitales,escuelas y salud",0,2024-04-29T12:36:20Z
0osEeTQLk3Q,@blancaruiz4957,"Viva Xóchitl ,amo a la gente progresista y trabajadora,necesitamos gente positiva y sin nacionalismos idiotas que no dan de comer a nadie,viva el esfuerzo,fuera las mentiras y las transformaciones ideológicas y ridiculas,lo único que transforma a un país es el trabajo y la educación,nada más,no nos hagamos tarugos,ni hablemos de ideologías pasadas de moda",0,2024-04-29T12:31:12Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,XÓCHITL 🩷💕,0,2024-04-29T12:29:41Z
0osEeTQLk3Q,@GerardoMartinez-bi9uo,"¿Alguien me puede decir que son y para que sirven las licencias menstruales que propuso maynez en el minuto <a href=""https://www.youtube.com/watch?v=0osEeTQLk3Q&amp;t=1840"">30:40</a>?<br>¿Osea que para menstruar también tengo que pagar impuestos?<br>¿Como le podre hacer yo que soy hombre y no tengo tanta hormona para provocar algo prácticamente fuera de lo biológico para poder darle gusto a movimiento ciudadano? <br>Quizás es por eso que le llaman movimiento naranja 😂",1,2024-04-29T12:27:44Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,Ese moderador siempre defendiendo al gobierno; ahora  interrumpe nada más al representante de  Xóchitl,0,2024-04-29T12:27:17Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,XÓCHITL 💖,1,2024-04-29T12:26:04Z
0osEeTQLk3Q,@JessicaRodriguez-og4qq,"Candidata X das vergüenza como mexicana, no está en tus redes sociales, da impotencia que esta persona crea que nosotros los mexicanos seguimos siendo unos títeres solo por tener redes sociales.",0,2024-04-29T12:25:46Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,23 - 30 puntos MIENTES SALDÍVAR todos VAMOS POR XÓCHITL!!! 💖💕💝🩷❌⭕️❌⭕️,1,2024-04-29T12:24:15Z
0osEeTQLk3Q,@blancaruiz4957,"A mi me dió miedo seguir yendo al mercado, suben el salario según ellos y al mismo tiempo suben los precios al cielo, mejor no suban el salario,mejor bajen los precios",91,2024-04-29T12:23:57Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,Respuestas a medias de CLAUDIA MENTIROSA!!!,0,2024-04-29T12:22:00Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,"Increíble que CLAUDIA SEA TAN APÁTICA TODA UNA NARCISISTA, le vale la muerte de las personas!!!",0,2024-04-29T12:21:24Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,XÓCHITL PRESIDENTA!!!💝🩷💕❌⭕️❌⭕️,0,2024-04-29T12:20:12Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,Saldívar a la cárcel!! Rata de bodega!!!,0,2024-04-29T12:19:46Z
0osEeTQLk3Q,@JL_EduTromi,Que caso tiene que chochil este echándole tierra a los demás (criticándolos) y mejor se ponga a dar propuestas para mejorar el país 🇲🇽🇲🇽🌮🌮🌯🌯,2,2024-04-29T12:19:14Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,Interrumpe e interrumpe al representante de XÓCHITL,1,2024-04-29T12:19:11Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,El dizque moderador VENDIDO AL GOBIERNO!!!,0,2024-04-29T12:18:36Z
0osEeTQLk3Q,@MariaMorales-ih8os,Se nota que es ciclista la botarga.Sobre todo en su peso.Pobrecita,0,2024-04-29T12:18:19Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,Este conductor interrumpiendo al representante de XÓCHITL eres un vendido del narco gobierno de AMLO!!!,0,2024-04-29T12:16:18Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,FUERA MORENA!!!! Fuera EL COMUNISMO!!!! Fuera CLAUDIA!!! XÓCHITL PRESIDENTA!!!! 💖,4,2024-04-29T12:14:50Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,"Se nota que está muy a modo el conductor favoreciendo a Saldívar interrumpiendo a el representante de Xóchitl… Defendiendo a Claudia este conductor, qué pena",1,2024-04-29T12:13:39Z
0osEeTQLk3Q,@magdalenadelgadoq.7905,"La calavera ☠️ hasta habla más rápido, no habló lento como su ventrílocuo 😂. Aumentaron un salario mínimo que no sirve para nada ¿Porque no habla de lo que se puede comprar con un sueldo mínimo?. Seis años y no pudieron apoyar a los indígenas, apenas lo hará ella. Quitaron los apoyos a estancias infantiles, llegaron para hacer las cosas diferentes y es lo mismo solo con más robo y corrupción. &quot;Primero los pobres&quot; pero de su casa. Rateros de cuello blanco.",0,2024-04-29T12:12:12Z
0osEeTQLk3Q,@ElizabetIboni,La señora Gálvez   que representa la esfera de la corrupción  promete puras ocurrencias para ganar votos  pero cuando lo  tuvieron  su  oportunidad no les importo el país. Solo sus interés que representan,0,2024-04-29T12:11:18Z
0osEeTQLk3Q,@KarlaArvizu-hd1sh,Xóchitl Presidenta!!!! 💝❤️🩷,0,2024-04-29T12:10:20Z
0osEeTQLk3Q,@DAREGABE,Como Que hace falta Ciro Gómez,0,2024-04-29T12:08:53Z
